inchi_key,canonical_smiles,name,vivo_dilirank,vivo_livertox,vivo_dailymed,vivo_pubmed,vivo_ctd,vivo_faers,vivo_chembl,vivo_marketed_clean_neg,has_dilirank,has_livertox,has_dm_boxed
PXBVEXGRHZFEOF-UHFFFAOYSA-N,CN(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,camazepam,unknown,,,,,,1.0,1.0,False,False,False
REFJWTPEDVJJIY-UHFFFAOYSA-N,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,quercetin,unknown,E,,,medium,,,1.0,False,True,False
NUZWLKWWNNJHPT-UHFFFAOYSA-N,O=C1c2c(O)cccc2Cc2cccc(O)c21,dithranol,unknown,,,,medium,,,1.0,False,False,False
SSOLNOMRVKKSON-UHFFFAOYSA-N,CC(C)N=C(N)/N=C(\N)Nc1ccc(Cl)cc1,Proguanil,unknown,E,,weak,strong,,,1.0,False,True,False
PFNFFQXMRSDOHW-UHFFFAOYSA-N,NCCCNCCCCNCCCN,Spermine,unknown,,,,weak,,,1.0,False,False,False
LLEMOWNGBBNAJR-UHFFFAOYSA-N,Oc1ccccc1-c1ccccc1,biphenylol,unknown,,,,medium,,,1.0,False,False,False
OBBCSXFCDPPXOL-UHFFFAOYSA-N,COCC(O)Cn1ccnc1[N+](=O)[O-],Misonidazole,unknown,,,,weak,,,1.0,False,False,False
SXRSQZLOMIGNAQ-UHFFFAOYSA-N,O=CCCCC=O,glutaral,unknown,,,,medium,,,1.0,False,False,False
HKVAMNSJSFKALM-UHFFFAOYSA-N,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OCCO)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,Everolimus,vLess-DILI-Concern,E,warning_hepatotox,weak,,,,,True,True,False
MOQADKPFYVWPSE-UHFFFAOYSA-N,O=[As][As+](=O)[O-],ARSENIC TRIOXIDE,unknown,,,,,,1.0,1.0,False,False,False
DHCLVCXQIBBOPH-UHFFFAOYSA-N,O=P(O)(O)OC(CO)CO,beta-Glycerophosphate,unknown,,,,medium,,,1.0,False,False,False
XIQVNETUBQGFHX-UHFFFAOYSA-N,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,Oxybutynin chloride,vLess-DILI-Concern,E,,,medium,,,,True,True,False
YWTYJOPNNQFBPC-UHFFFAOYSA-N,O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)nc1,Imidacloprid,unknown,,,,strong,,,1.0,False,False,False
AFZSMODLJJCVPP-UHFFFAOYSA-N,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,Accelerator DM,unknown,,,,weak,,,1.0,False,False,False
RCKMWOKWVGPNJF-UHFFFAOYSA-N,CCN(CC)C(=O)N1CCN(C)CC1,DIETHYLCARBAMAZINE,unknown,,,,,,1.0,1.0,False,False,False
HYVABZIGRDEKCD-UHFFFAOYSA-N,CC(C)=CCNc1ncnc2nc[nH]c12,Isopentenyladenine,unknown,,,,weak,,,1.0,False,False,False
CHNUOJQWGUIOLD-NFZZJPOKSA-N,CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1,EPALRESTAT,unknown,,,,,,1.0,1.0,False,False,False
LGGHDPFKSSRQNS-UHFFFAOYSA-N,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,Tariquidar,unknown,,,,weak,,,1.0,False,False,False
HDOZVRUNCMBHFH-UHFFFAOYSA-N,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,zotepine,unknown,,,,,,1.0,1.0,False,False,False
ROFVEXUMMXZLPA-UHFFFAOYSA-N,c1ccc(-c2ccccn2)nc1,Imidazol-3-ide;bis(2-pyridin-2-ylpyridine);ruthenium(3+),unknown,,,,medium,,,1.0,False,False,False
UJLAWZDWDVHWOW-UHFFFAOYSA-N,CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,Tofacitinib citrate,Ambiguous-DILI-Concern,E,warning_hepatotox,,,strong,,,False,True,False
RHMXXJGYXNZAPX-UHFFFAOYSA-N,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,Emodin,unknown,,,,strong,,,1.0,False,False,False
XJGFWWJLMVZSIG-UHFFFAOYSA-N,Nc1c2ccccc2nc2ccccc12,aminoacridine,unknown,,,,weak,,,1.0,False,False,False
MBGGBVCUIVRRBF-UHFFFAOYSA-N,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,sulfinpyrazone,unknown,,,,medium,,,1.0,False,False,False
UGFAIRIUMAVXCW-UHFFFAOYSA-N,[C-]#[O+],Carbon Monoxide,unknown,,,,medium,,,1.0,False,False,False
BGRJTUBHPOOWDU-UHFFFAOYSA-N,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,sulpiride,unknown,,,,strong,,,1.0,False,False,False
NJBFOOCLYDNZJN-UHFFFAOYSA-N,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,PIPOBROMAN,unknown,,,,,,1.0,1.0,False,False,False
VILCJCGEZXAXTO-UHFFFAOYSA-N,NCCNCCNCCN,TRIENTINE,vNo-DILI-Concern,E,,,medium,,,1.0,True,True,False
GECHUMIMRBOMGK-UHFFFAOYSA-N,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,SULFAPYRIDINE,unknown,,,,medium,,,1.0,False,False,False
UFULAYFCSOUIOV-UHFFFAOYSA-N,NCCS,CYSTEAMINE,unknown,D,,weak,strong,,1.0,1.0,False,True,False
RTIXKCRFFJGDFG-UHFFFAOYSA-N,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,Chrysin,unknown,,,,strong,,,1.0,False,False,False
TZBJGXHYKVUXJN-UHFFFAOYSA-N,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,Genistein,unknown,,,,strong,,,1.0,False,False,False
LWAFSWPYPHEXKX-UHFFFAOYSA-N,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,CARTEOLOL,unknown,,,,medium,,,1.0,False,False,False
IVVNZDGDKPTYHK-UHFFFAOYSA-N,CC(N/C(=N\C#N)Nc1ccncc1)C(C)(C)C,PINACIDIL ANHYDROUS,unknown,,,,weak,,,1.0,False,False,False
SPFYMRJSYKOXGV-UHFFFAOYSA-N,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,Enrofloxacin,unknown,,,,weak,,,1.0,False,False,False
HNSDLXPSAYFUHK-UHFFFAOYSA-N,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,docusate sodium,unknown,E,,,medium,,1.0,1.0,False,True,False
ZCVMWBYGMWKGHF-UHFFFAOYSA-N,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,KETOTIFEN,unknown,,,,strong,,1.0,1.0,False,False,False
NTHXOOBQLCIOLC-UHFFFAOYSA-N,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,IOHEXOL,unknown,,,weak,medium,,,1.0,False,False,False
JUUBCHWRXWPFFH-UHFFFAOYSA-N,OCCc1ccc(O)c(O)c1,Hydroxytyrosol,unknown,,,,medium,,,1.0,False,False,False
HKQYGTCOTHHOMP-UHFFFAOYSA-N,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,Formononetin,unknown,,,,medium,,,1.0,False,False,False
PYAOPMWCFSVFOT-UHFFFAOYSA-N,S=c1nc[nH]c2[nH]ncc12,tisopurine,unknown,,,,,,1.0,1.0,False,False,False
HPHUVLMMVZITSG-UHFFFAOYSA-N,CCC(C(N)=O)N1CCCC1=O,alpha-ethyl-2-oxo-1-Pyrrolidineacetamide,vLess-DILI-Concern,C,warning_hepatotox,medium,,medium,,1.0,True,True,False
OEKWJQXRCDYSHL-UHFFFAOYSA-N,CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3O)c2n1,Ticagrelor,vNo-DILI-Concern,D,,,,,,,True,True,False
RWZYAGGXGHYGMB-UHFFFAOYSA-N,Nc1ccccc1C(=O)O,Anthranilic Acid,unknown,,,,medium,,,1.0,False,False,False
YDSDEBIZUNNPOB-UHFFFAOYSA-N,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1,Carfentanil,unknown,,,,weak,,,1.0,False,False,False
ITRJWOMZKQRYTA-UHFFFAOYSA-N,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC21C,Cortisone acetate,vNo-DILI-Concern,,,,,strong,,,True,False,False
IMWZZHHPURKASS-UHFFFAOYSA-N,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,Metaxalone,vLess-DILI-Concern,E,,,,,1.0,,True,True,False
WIIZWVCIJKGZOK-UHFFFAOYSA-N,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,Chloramphenicol,vNo-DILI-Concern,B,,,strong,,,,True,True,False
VGGGPCQERPFHOB-RDBSUJKOSA-N,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,ubenimex,unknown,,,,,,1.0,1.0,False,False,False
JXTHNDFMNIQAHM-UHFFFAOYSA-N,O=C(O)C(Cl)Cl,dichloroacetic acid,unknown,,,,strong,,,1.0,False,False,False
JXMIBUGMYLQZGO-UHFFFAOYSA-N,O=C(COCCOCCOCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,iotroxic acid,unknown,,,,,,1.0,1.0,False,False,False
WAOQONBSWFLFPE-VIFPVBQESA-N,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,Raclopride,unknown,,,,,,1.0,1.0,False,False,False
SFLSHLFXELFNJZ-UHFFFAOYSA-N,NCC(O)c1ccc(O)c(O)c1,Norepinephrine bitartrate,vNo-DILI-Concern,,,,medium,,,,True,False,False
IXTMWRCNAAVVAI-UHFFFAOYSA-N,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,Dofetilide,vLess-DILI-Concern,E,,,,,,,True,True,False
BARDROPHSZEBKC-OITMNORJSA-N,C[C@@H](O[C@H]1OCCN(Cc2nn(P(=O)(O)O)c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,FOSAPREPITANT,unknown,,,,,,1.0,1.0,False,False,False
NTJOBXMMWNYJFB-UHFFFAOYSA-N,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,Amisulpride,vLess-DILI-Concern,E,,,,,1.0,,True,True,False
LNTHITQWFMADLM-UHFFFAOYSA-N,O=C(O)c1cc(O)c(O)c(O)c1,bismuth subgallate,unknown,,,,medium,,,1.0,False,False,False
ZDHCJEIGTNNEMY-XGXHKTLJSA-N,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,norethandrolone,unknown,,,,,,1.0,1.0,False,False,False
BTCSSZJGUNDROE-UHFFFAOYSA-N,NCCCC(=O)O,aminobutyric acid,unknown,,,medium,medium,,,1.0,False,False,False
NNJVILVZKWQKPM-UHFFFAOYSA-N,CCN(CC)CC(=O)Nc1c(C)cccc1C,LIDOCAINE,vNo-DILI-Concern,,,medium,medium,,,1.0,True,False,False
NZWOPGCLSHLLPA-UHFFFAOYSA-N,CC(=O)OC(C)C[N+](C)(C)C,METHACHOLINE,unknown,,,,medium,,,1.0,False,False,False
DJEIHHYCDCTAAH-UHFFFAOYSA-N,COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,MOFEZOLAC,unknown,,,,weak,,1.0,1.0,False,False,False
DEGAKNSWVGKMLS-UHFFFAOYSA-N,O=C(O)CN(CC(=O)O)Cc1cc2c(cc1O)Oc1cc(O)c(CN(CC(=O)O)CC(=O)O)cc1C21OC(=O)c2ccccc21,oftasceine,unknown,,,,weak,,,1.0,False,False,False
NMMHHSLZJLPMEG-UHFFFAOYSA-N,O=S(=O)(O)CCNCl,N-Chlorotaurine,unknown,,,,medium,,,1.0,False,False,False
RQTOOFIXOKYGAN-UHFFFAOYSA-N,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,NEDOCROMIL,unknown,,,,,,1.0,1.0,False,False,False
UREBDLICKHMUKA-CXSFZGCWSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,DEXAMETHASONE,unknown,,,,,,1.0,1.0,False,False,False
PLHJDBGFXBMTGZ-UHFFFAOYSA-N,O=C1OCCN1N=Cc1ccc([N+](=O)[O-])o1,furazolidone,unknown,,,,strong,,,1.0,False,False,False
RYHBNJHYFVUHQT-UHFFFAOYSA-N,C1COCCO1,"1,4-Dioxane",unknown,,,,strong,,,1.0,False,False,False
BOVGTQGAOIONJV-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,gliclazide,unknown,,,weak,strong,,,1.0,False,False,False
BNQDCRGUHNALGH-UHFFFAOYSA-N,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,benserazide,unknown,,,,,,1.0,1.0,False,False,False
POULHZVOKOAJMA-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)O,dodecanoic acid,unknown,,,,medium,,,1.0,False,False,False
YSGASDXSLKIKOD-UHFFFAOYSA-N,CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1,Remacemide,unknown,,,,,,1.0,1.0,False,False,False
BUJAGSGYPOAWEI-UHFFFAOYSA-N,Cc1cccc(C)c1NC(=O)C(C)N,TOCAINIDE,unknown,,,weak,strong,,1.0,1.0,False,False,False
MGSRCZKZVOBKFT-UHFFFAOYSA-N,Cc1ccc(C(C)C)c(O)c1,thymol,unknown,,,,medium,,,1.0,False,False,False
LEHOTFFKMJEONL-UHFFFAOYSA-N,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,Uric Acid,unknown,,,medium,strong,,,1.0,False,False,False
PJMPHNIQZUBGLI-UHFFFAOYSA-N,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,FENTANYL,unknown,,,medium,medium,weak,1.0,1.0,False,False,False
VWUXBMIQPBEWFH-UHFFFAOYSA-N,CC12CCC3c4ccc(O)cc4CC(CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)C3C1CCC2O,Fulvestrant,Ambiguous-DILI-Concern,E,adverse_hepatotox,,strong,,,,False,True,False
PNDPGZBMCMUPRI-UHFFFAOYSA-N,II,iodine,unknown,,,,medium,,,1.0,False,False,False
MUBZPKHOEPUJKR-UHFFFAOYSA-N,O=C(O)C(=O)O,Oxalic Acid,unknown,,,,medium,,1.0,1.0,False,False,False
RJOJUSXNYCILHH-UHFFFAOYSA-N,[Gd+3],Gadolinium Cation (3+),unknown,,,,strong,,,1.0,False,False,False
LZNWYQJJBLGYLT-UHFFFAOYSA-N,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,tenoxicam,unknown,,,weak,strong,,,1.0,False,False,False
JLVSRWOIZZXQAD-UHFFFAOYSA-N,O=S(=O)(O)CC(S)CS,unithiol,unknown,,,,medium,,,1.0,False,False,False
KQXKVJAGOJTNJS-HNNXBMFYSA-N,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,PENBUTOLOL,vNo-DILI-Concern,,,,,,1.0,1.0,True,False,False
NUVBSKCKDOMJSU-UHFFFAOYSA-N,CCOC(=O)c1ccc(O)cc1,ethyl hydroxybenzoate,unknown,,,,medium,,,1.0,False,False,False
JZFPYUNJRRFVQU-UHFFFAOYSA-N,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,niflumic acid,unknown,,,,strong,,,1.0,False,False,False
LFVVNPBBFUSSHL-UHFFFAOYSA-N,CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC,alexidine,unknown,,,,medium,,,1.0,False,False,False
XPFRXWCVYUEORT-UHFFFAOYSA-N,NC(=O)NC(=O)Cc1ccccc1,PHENACEMIDE,unknown,,,,,,1.0,1.0,False,False,False
XMXHEBAFVSFQEX-UHFFFAOYSA-N,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,ILOPERIDONE,Ambiguous-DILI-Concern,E,,,,,1.0,0.0,False,True,False
UIWYJDYFSGRHKR-UHFFFAOYSA-N,[Gd],Gadolinium,unknown,,,,medium,,,1.0,False,False,False
NQPDXQQQCQDHHW-UHFFFAOYSA-N,CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,TRICLABENDAZOLE,Ambiguous-DILI-Concern,E,,,,,1.0,0.0,False,True,False
BUCORZSTKDOEKQ-UHFFFAOYSA-N,CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,"7-Chloro-2-(methylimino)-5-phenyl-2,3-dihydro-4H-1,4-benzodiazepin-4-ol",vLess-DILI-Concern,C,,,strong,,,1.0,True,True,False
QGFORSXNKQLDNO-UHFFFAOYSA-N,O=C(O)CSCC(=O)NC1CCSC1=O,erdosteine,unknown,,,,medium,,,1.0,False,False,False
QWCRAEMEVRGPNT-UHFFFAOYSA-N,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,BUSPIRONE,Ambiguous-DILI-Concern,E,,,medium,,,0.0,False,True,False
LPEPZBJOKDYZAD-UHFFFAOYSA-N,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,flufenamic acid,unknown,,,,medium,,,1.0,False,False,False
BEZZFPOZAYTVHN-UHFFFAOYSA-N,COC(=O)Nc1nc2ccc([S+]([O-])c3ccccc3)cc2[nH]1,Oxfendazole,unknown,,,,strong,,,1.0,False,False,False
VOXZDWNPVJITMN-ZBRFXRBCSA-N,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,ESTRADIOL,unknown,,,,,,1.0,1.0,False,False,False
VOVIALXJUBGFJZ-UHFFFAOYSA-N,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,Budesonide,vNo-DILI-Concern,E,warning_hepatotox,weak,strong,,,,True,True,False
WCDWBPCFGJXFJZ-UHFFFAOYSA-N,O=C(Cn1ccnc1[N+](=O)[O-])NCCO,Etanidazole,unknown,,,,strong,,,1.0,False,False,False
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,Hexachlorocyclohexane,unknown,,,,strong,,,1.0,False,False,False
DBPWSSGDRRHUNT-CEGNMAFCSA-N,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,17-Hydroxyprogesterone,unknown,,,,,,1.0,1.0,False,False,False
BTJIUGUIPKRLHP-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(O)cc1,4-Nitrophenol,unknown,,,,strong,,,1.0,False,False,False
GSNOZLZNQMLSKJ-UHFFFAOYSA-N,CCN(CC)c1cc(C)nc2ncnn12,trapidil,unknown,,,,weak,,1.0,1.0,False,False,False
ZPACYDRSPFRDHO-ROBAGEODSA-N,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC(=O)OC/C=C(\C)CCC=C(C)C,gefarnate,unknown,,,,,,1.0,1.0,False,False,False
VXFJYXUZANRPDJ-UHFFFAOYSA-N,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21,Trandolapril,vLess-DILI-Concern,E,warning_hepatotox,,,,,,True,True,False
DKGAVHZHDRPRBM-UHFFFAOYSA-N,CC(C)(C)O,tert-Butanol,unknown,,,,medium,,,1.0,False,False,False
DOBMPNYZJYQDGZ-UHFFFAOYSA-N,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,DICUMAROL,unknown,,,,medium,,,1.0,False,False,False
KPQZUUQMTUIKBP-UHFFFAOYSA-N,Cc1ncc([N+](=O)[O-])n1CC(C)O,SECNIDAZOLE,Ambiguous-DILI-Concern,E,adverse_hepatotox,,,,,0.0,False,True,False
YKGYIDJEEQRWQH-UHFFFAOYSA-N,CCOC(=O)c1ccc(OC(=O)CCCCCN=C(N)N)cc1,Gabexate,unknown,,,,weak,,,1.0,False,False,False
FPPNZSSZRUTDAP-UWFZAAFLSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,CARBENICILLIN,unknown,,,,,,1.0,1.0,False,False,False
NOSIYYJFMPDDSA-UHFFFAOYSA-N,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,acepromazine,unknown,,,,,,1.0,1.0,False,False,False
RDMOROXKXONCAL-UEKVPHQBSA-N,COC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,cefroxadine,unknown,,,,,,1.0,1.0,False,False,False
QQODLKZGRKWIFG-UHFFFAOYSA-N,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,cyfluthrin,unknown,,,,strong,,,1.0,False,False,False
FJLBFSROUSIWMA-UHFFFAOYSA-N,CC(C)(C(=O)c1cccnc1)c1cccnc1,METYRAPONE,vNo-DILI-Concern,,,,strong,,,1.0,True,False,False
VQKLRVZQQYVIJW-UHFFFAOYSA-N,N/N=c1\[nH][nH]/c(=N\N)c2ccccc12,dihydralazine,unknown,,,medium,strong,,,1.0,False,False,False
RERZNCLIYCABFS-UHFFFAOYSA-N,COc1ccc2c3c([nH]c2c1)C(C)=NCC3,Harmaline,unknown,,,,strong,,,1.0,False,False,False
GHMLBKRAJCXXBS-UHFFFAOYSA-N,Oc1cccc(O)c1,resorcinol,unknown,,,,medium,,,1.0,False,False,False
NFACJZMKEDPNKN-UHFFFAOYSA-N,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,metrifonate,unknown,,,,strong,,,1.0,False,False,False
LMOINURANNBYCM-UHFFFAOYSA-N,CC(C)NCC(O)c1cc(O)cc(O)c1,Metaproterenol sulfate,vNo-DILI-Concern,,,,medium,,1.0,,True,False,False
WUWFMDMBOJLQIV-UHFFFAOYSA-N,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,tosufloxacin,unknown,,,,,,1.0,1.0,False,False,False
HAPOVYFOVVWLRS-UHFFFAOYSA-N,CCC1(C)CC(=O)NC1=O,ETHOSUXIMIDE,Ambiguous-DILI-Concern,E,,,strong,,1.0,0.0,False,True,False
TYMABNNERDVXID-DLYFRVTGSA-N,CC(=N)N1CC[C@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3C2)C1,panipenem,unknown,,,,,,1.0,1.0,False,False,False
RUDATBOHQWOJDD-UHFFFAOYSA-N,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,Chenodiol,Ambiguous-DILI-Concern,E,warning_hepatotox,strong,strong,,,,False,True,False
QXHHHPZILQDDPS-UHFFFAOYSA-N,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,TIOCONAZOLE,unknown,,,,,,1.0,1.0,False,False,False
IOVGROKTTNBUGK-UHFFFAOYSA-N,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,RITODRINE,unknown,,,weak,strong,,1.0,1.0,False,False,False
ZKUKMWMSYCIYRD-ZXFNITATSA-N,Cc1oc(=O)oc1COC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,lenampicillin,unknown,,,,,,1.0,1.0,False,False,False
UIMOJFJSJSIGLV-JNHMLNOCSA-N,NC(=O)OC[C@@H]1[C@H](NC(=O)/C(=N\OCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,carumonam,unknown,,,,,,1.0,1.0,False,False,False
ZMXDDKWLCZADIW-UHFFFAOYSA-N,CN(C)C=O,Dimethylformamide,unknown,,,medium,strong,,,1.0,False,False,False
RRYMAQUWDLIUPV-BXKDBHETSA-N,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CC#N)[C@H]2SC1,cefacetrile,unknown,,,,,,1.0,1.0,False,False,False
MPBVHIBUJCELCL-UHFFFAOYSA-N,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,IBANDRONIC ACID,vLess-DILI-Concern,,,,medium,,,1.0,True,False,False
JURKNVYFZMSNLP-UHFFFAOYSA-N,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,Cyclobenzaprine hydrochloride,vLess-DILI-Concern,E,adverse_hepatotox,,,,1.0,,True,True,False
GNXFOGHNGIVQEH-UHFFFAOYSA-N,COc1ccccc1OCC(O)COC(N)=O,METHOCARBAMOL,Ambiguous-DILI-Concern,E,,,,,1.0,0.0,False,True,False
VTLYFUHAOXGGBS-UHFFFAOYSA-N,[Fe+3],Iron chloride (FeCl3),unknown,,,,strong,,,1.0,False,False,False
YVGGHNCTFXOJCH-UHFFFAOYSA-N,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,clofenotane,unknown,,,,strong,,,1.0,False,False,False
SIYLLGKDQZGJHK-UHFFFAOYSA-N,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,benzethonium,unknown,,,,medium,,,1.0,False,False,False
JPGQOUSTVILISH-UHFFFAOYSA-N,FC(F)OC(F)(F)C(F)Cl,ENFLURANE,unknown,B,,strong,strong,,1.0,1.0,False,True,False
JKOQGQFVAUAYPM-UHFFFAOYSA-N,NCCCNCCSP(=O)(O)O,AMIFOSTINE,vNo-DILI-Concern,,,,strong,,,1.0,True,False,False
VEQPNABPJHWNSG-UHFFFAOYSA-N,[Ni+2],Nickel cation,unknown,,,,strong,,,1.0,False,False,False
KZUIYQJTUIACIG-YBZCJVABSA-N,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,nomegestrol,unknown,,,,,,1.0,1.0,False,False,False
IPOBOOXFSRWSHL-UHFFFAOYSA-N,c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,cibenzoline,unknown,,,,,,1.0,1.0,False,False,False
UUVWYPNAQBNQJQ-UHFFFAOYSA-N,CN(C)c1nc(N(C)C)nc(N(C)C)n1,ALTRETAMINE,Ambiguous-DILI-Concern,E,,,,,1.0,0.0,False,True,False
ZQDWXGKKHFNSQK-UHFFFAOYSA-N,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,HYDROXYZINE,vNo-DILI-Concern,E,,,weak,,,1.0,True,True,False
NZUPCNDJBJXXRF-UHFFFAOYSA-O,CC(C[N+](C)(C)C)OC(N)=O,BETHANECHOL,vNo-DILI-Concern,,,,medium,,,1.0,True,False,False
