inchi_key,canonical_smiles,name,manual_label,source,reason
YOSRLTNUOCHBEA-UHFFFAOYSA-N,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,chikusetsu saponin IVa,,non_drug,industrial/lab/non-drug chemical
VQLPLYSROCPWFF-UHFFFAOYSA-N,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCCCC1N1CCCC1,"3,4-Dichloro-N-methyl-N-(2-(1-pyrrolidinyl)-cyclohexyl)-benzeneacetamide, (trans)-Isomer",,non_drug,IUPAC chemistry name
SWTYBBUBEPPYCX-UHFFFAOYSA-N,CCC=CCC(O)C=CC=CCC=CCC=CCC=CCCC(=O)O,"17-hydroxy-4,7,10,13,15,19-docosahexaenoic acid",,non_drug,IUPAC chemistry name
UWYHMGVUTGAWSP-JKIFEVAISA-N,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,CHEMBL819,,non_drug,ChEMBL ID only
XUCIJNAGGSZNQT-JHSLDZJXSA-N,N#C[C@H](O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,CHEMBL461727,,non_drug,ChEMBL ID only
RAJWOBJTTGJROA-UHFFFAOYSA-N,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2=O,"androstane-3,17-dione",,non_drug,IUPAC chemistry name
DBGIGCPMDDYXHL-NZLSNVTPSA-N,CO[C@H]1O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](COC[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](COC[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H](O)[C@H]1NS(=O)(=O)O,CHEMBL1276258,,non_drug,ChEMBL ID only
GFIJNRVAKGFPGQ-UILVTTEASA-N,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,CHEMBL4073387,,non_drug,ChEMBL ID only
NGOHTJBYABHJKF-UHFFFAOYSA-O,CCN(CC)CC[n+]1ccc2c(C)c3[nH]c4ccc(O)cc4c3c(C)c2c1,CHEMBL68332,,non_drug,ChEMBL ID only
MJIHNNLFOKEZEW-RUZDIDTESA-N,Cc1c(OCC(F)(F)F)ccnc1C[S@@+]([O-])c1nc2ccccc2[nH]1,CHEMBL1201863,,non_drug,ChEMBL ID only
BJQHLKABXJIVAM-BGYRXZFFSA-N,CCCC[C@@H](CC)COC(=O)c1ccccc1C(=O)OC[C@@H](CC)CCCC,CHEMBL402794,,non_drug,ChEMBL ID only
ZNHVWPKMFKADKW-UHFFFAOYSA-N,CCCCCC=CCC(O)C=CC=CCC=CCCCC(=O)O,"12-Hydroxy-5,8,10,14-eicosatetraenoic Acid",,non_drug,IUPAC chemistry name
QIMGSZURBOTPMW-UHFFFAOYSA-N,COc1ccc(-c2ccc(OC)c(=O)cc2)c(OC)c1OC,"2-methoxy-5-(2',3',4'-trimethoxyphenyl)tropone",,non_drug,IUPAC chemistry name
NDBYXKQCPYUOMI-UHFFFAOYSA-N,[Pt+4],tetrachloroplatinate,,non_drug,industrial/lab/non-drug chemical
DEXMLDCINRCPNE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)NC(CSCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC)C(=O)NC(CO)C(=O)O,"2,3-bis-(palmitoyloxy)-2-propyl-N-palmitoyl-cysteinylserine",,non_drug,IUPAC chemistry name
YWQARFYIYSOBIS-UHFFFAOYSA-N,C=CC1=C(C)C2=CC3=NC(=C(CC(=O)O)C4=NC(=C(C)C4=C(O)O)C=c4[nH]c(c(C)c4CC)=CC1=N2)C(CCC(=O)O)C3C,chlorophyllin,,non_drug,industrial/lab/non-drug chemical
YOVRGSHRZRJTLZ-UHFFFAOYSA-N,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C(=O)O)=CC21,11-nor-delta(9)-tetrahydrocannabinol-9-carboxylic acid,,non_drug,IUPAC chemistry name
JJQCWPWUHZFKBN-UHFFFAOYSA-N,C=C1C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C1,"2,6-di-tert-butyl-4-methylene-2,5-cyclohexadienone",,non_drug,IUPAC chemistry name
YJVFSITVRZYTHO-UHFFFAOYSA-N,CCC(=C(c1ccccc1)c1ccc(O)cc1)c1ccccc1,"1-(4-hydroxyphenyl)-1,2-diphenyl-1-butene",,non_drug,IUPAC chemistry name
BGKHCLZFGPIKKU-UHFFFAOYSA-N,CCCCCC(O)C=CC1C=CC(=O)C1CCCCCCC(=O)O,prostaglandin A1,,non_drug,industrial/lab/non-drug chemical
QKDVYBBXPCCURL-UHFFFAOYSA-N,Nc1cc([As]2[As](c3ccc(O)c(N)c3)[As](c3ccc(O)c(N)c3)[As](c3ccc(O)c(N)c3)[As]2c2ccc(O)c(N)c2)ccc1O,CHEMBL3137672,,non_drug,ChEMBL ID only
IORISFYTXJVNFE-UHFFFAOYSA-N,O=[N+]([O-])c1cccc(S(=O)(=O)O)c1[N+](=O)[O-],dinitrobenzenesulfonic acid,,non_drug,industrial/lab/non-drug chemical
BHMBVRSPMRCCGG-UHFFFAOYSA-N,CCCCCC(O)C=CC1C(=O)CC(O)C1CC=CCCCC(=O)O,Prostaglandin D2,,non_drug,industrial/lab/non-drug chemical
YDRYQBCOLJPFFX-UHFFFAOYSA-N,NC(CSC(F)(F)C(F)F)C(=O)O,"S-(1,1,2,2-tetrafluoroethyl)cysteine",,non_drug,IUPAC chemistry name
JXLKFRGVAKGKLT-AJDNJWQDSA-N,Cc1cn([C@@H]2O[C@]3(CO)CO[C@@H]2[C@@H]3OP(O)(=S)OC[C@]23CC([C@H](n4cc(C)c(=O)[nH]c4=O)O2)[C@@H]3OP(O)(=S)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2OP(O)(=S)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(O)(=S)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]2OP(O)(=S)OC[C@H]2O[C@@H](n3ccc(N)nc3=O)[C@H](O)[C@@H]2OP(O)(=S)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(O)(=S)OC[C@H]2O[C@@H](n3ccc(N)nc3=O)[C@H](O)[C@@H]2OP(O)(=S)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2OP(O)(=S)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]2OP(O)(=S)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]2OP(O)(=S)OC[C@H]2O[C@@H](n3ccc(N)nc3=O)[C@H](O)[C@@H]2OP(O)(=S)OC[C@]23CO[C@@H]([C@H](n4cc(C)c(N)nc4=O)O2)[C@@H]3OP(O)(=S)OC[C@]23CC([C@H](n4cc(C)c(=O)[nH]c4=O)O2)[C@@H]3O)c(=O)nc1N,CHEMBL1093000,,non_drug,ChEMBL ID only
RPMARRQIRRJWEZ-UHFFFAOYSA-N,Cc1cc(Cl)cc2c1oc1cc(Cl)cc(Cl)c12,"6-methyl-1,3,8-trichlorodibenzofuran",,non_drug,IUPAC chemistry name
KYYQSAMPTLGNIQ-KNFYDQAFSA-N,Cc1c(N)nc([C@@H](CC(N)=O)NC[C@@H](N)C(N)=O)nc1C(=O)N[C@@H](C(=O)N[C@@H](C)[C@H](O)[C@@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCCN(C)CCCN(Cc3ccc(OCc4ccccc4)c(OCc4ccccc4)c3)Cc3ccc(OCc4ccccc4)c(OCc4ccccc4)c3)cs2)cs1)[C@@H](C)O)C(O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]1O[C@H]1O[C@@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1,CHEMBL3137684,,non_drug,ChEMBL ID only
ZHHZHHSFKCANOC-UHFFFAOYSA-N,C=CCOC=O,CHEMBL1697703,,non_drug,ChEMBL ID only
AWJJLYZBWRIBCZ-UHFFFAOYSA-N,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(OC(=O)c2ccc(C(=O)c3ccccc3)cc2)C1O,3'-O-(4-benzoyl)benzoyladenosine 5'-triphosphate,,non_drug,IUPAC chemistry name
FCWWXLDADWPWDG-UHFFFAOYSA-N,COC(=O)C(Cc1ccc(N(CCCl)CCCl)cc1)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(C)NC(=O)C(N)Cc1ccc(O)cc1,"enkephalin-Leu, Ala(2)-melphalan methyl ester-",,non_drug,IUPAC chemistry name
YBZZWMVMQHZXIN-UHFFFAOYSA-N,O=C(O)COc1ccc(NCc2cccc(-c3ccccc3C(F)(F)F)c2)cc1F,CHEMBL4593950,,non_drug,ChEMBL ID only
XRWQIKFCERFKOD-UHFFFAOYSA-N,Clc1nccc(Nc2nnnn2Cc2ccccc2)n1,CHEMBL5205086,,non_drug,ChEMBL ID only
YWDUZLFWHVQCHY-UHFFFAOYSA-N,Brc1cc(Br)cc(Br)c1,"1,3,5-tribromobenzene",,non_drug,IUPAC chemistry name
XQNAUQUKWRBODG-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,"2,4,6-trichlorophenyl 4-nitrophenyl ether",,non_drug,IUPAC chemistry name
LAHWLEDBADHJGA-UHFFFAOYSA-N,Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,"2,4,5,2',5'-pentachlorobiphenyl",,non_drug,IUPAC chemistry name
YSCNMFDFYJUPEF-UHFFFAOYSA-N,O=S(=O)(O)c1cc(N=C=S)ccc1C=Cc1ccc(N=C=S)cc1S(=O)(=O)O,"4,4'-Diisothiocyanostilbene-2,2'-Disulfonic Acid",,non_drug,IUPAC chemistry name
DNPINJJWFMWFRD-UHFFFAOYSA-N,COc1cc(COP2(=O)OCC3OC(n4c(Br)nc5c(N)ncnc54)C(O)C3O2)c([N+](=O)[O-])cc1OC,"4,5-dimethoxy-2-nitrobenzyl-8-bromo-cAMP",,non_drug,IUPAC chemistry name
ZTXDHEQQZVFGPK-UHFFFAOYSA-N,O=c1n(CC2CO2)c(=O)n(CC2CO2)n1CC1CO1,CHEMBL2105991,,non_drug,ChEMBL ID only
DUGOZIWVEXMGBE-CHWSQXEVSA-N,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,CHEMBL827,,non_drug,ChEMBL ID only
FTAGQROYQYQRHF-UHFFFAOYSA-N,CCC=CCC=CCC=CCC=CC=CC(O)CCCC(=O)O,"5-hydroxy-6,8,11,14,17-eicosapentaenoic acid",,non_drug,IUPAC chemistry name
QUKPALAWEPMWOS-UHFFFAOYSA-N,c1ncc2cn[nH]c2n1,"pyrazolo(3,4-d)pyrimidine",,non_drug,IUPAC chemistry name
NNDIXBJHNLFJJP-UHFFFAOYSA-N,O=C(O)CCCC=CCC=CCC=CCC=CCCCCCO,"20-hydroxy-5,8,11,14-eicosatetraenoic acid",,non_drug,IUPAC chemistry name
WUHOQZCJWKCYCC-UHFFFAOYSA-N,Nc1nc(-c2ccccc2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(OCc3ccccc3)cc2)n1,CHEMBL4451192,,non_drug,ChEMBL ID only
DBWQSCSXHFNTMO-UHFFFAOYSA-N,CCCCCC=CCC=CCC1OC1CC=CCCCC(=O)O,"8,9-epoxyeicosatrienoic acid",,non_drug,IUPAC chemistry name
QVDXUKJJGUSGLS-UHFFFAOYSA-N,COC(=O)C(N)CC(C)C,leucine methyl ester,,non_drug,industrial/lab/non-drug chemical
RPCHOOHBCZMYSY-UHFFFAOYSA-N,O=C(CNS(=O)(=O)c1ccccc1C(=O)NCCc1ccccc1)Nc1ccc(O)cc1,CHEMBL4762179,,non_drug,ChEMBL ID only
OYHDIURQIIDFSG-UHFFFAOYSA-N,Nc1c2c(nc3ccccc13)CCC(C(=O)NCCCc1ccccc1)C2,CHEMBL4213301,,non_drug,ChEMBL ID only
AHCBJGYELJNPOC-UHFFFAOYSA-N,CC(C)(C)c1cc2nc3ccccc3nc2s1,CHEMBL3330077,,non_drug,ChEMBL ID only
BWTYSDDDRNNKFV-UHFFFAOYSA-N,CCCOc1ccc(-c2cc(C(C(=O)OCCOCCO)n3cc4nc(-c5cccc(F)c5F)nc-4cn3)on2)c(C(F)(F)F)c1,CHEMBL3121664,,non_drug,ChEMBL ID only
PAAJKELBUMNQHC-VAWYXSNFSA-N,COc1cc(/C=C/c2ccc(Nc3c4c(nc5ccccc35)CCCC4)cc2)cc(OC)c1,CHEMBL4075223,,non_drug,ChEMBL ID only
QUGPSPNIFZMGKK-INMPTZRCSA-N,CC[C@H](C)C1=C2N=C3OC=CC=C[C@@]34OC[C@H]3O[C@@]4(OC3(C)C)N2[C@@H](Cc2ccccc2)C(=O)N1,CHEMBL4789198,,non_drug,ChEMBL ID only
DQEPMTIXHXSFOR-UHFFFAOYSA-N,OC1c2cc3ccc4cccc5ccc(c2C2OC2C1O)c3c45,"7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide",,non_drug,IUPAC chemistry name
LJQQFQHBKUKHIS-IIZLOWFNSA-N,C=C(OC)C(=O)Nc1cc(OC)c(OC)cc1C(=O)O[C@H]1C[C@H](O[C@@H]2C(=O)C(NC(=O)OC)=C3/C(=C\CSSSC)[C@]2(O)C#C/C=C\C#C[C@@H]3O[C@@H]2O[C@H](C)[C@@H](NO[C@H]3C[C@H](O)[C@H](SC)[C@@H](C)O3)[C@H](O)[C@H]2O[C@H]2C[C@H](OC)[C@@H](NC(C)C)CO2)O[C@@H](C)[C@H]1O,CHEMBL449274,,non_drug,ChEMBL ID only
ZDTPXUKLGIDOCS-SFHVURJKSA-N,c1ccc2cc(NC3=NC[C@@]4(CN5CCC4CC5)O3)ncc2c1,CHEMBL3918431,,non_drug,ChEMBL ID only
XWHXBDJVKUBUPH-UHFFFAOYSA-N,Nc1c2c(nc3cc(Br)ccc13)CCC(C(=O)NCCc1ccccc1)C2,CHEMBL4208905,,non_drug,ChEMBL ID only
KOYMTVWMCXDJNV-UHFFFAOYSA-N,COc1nc(C)ccc1CN1CC1C#N,CHEMBL2104100,,non_drug,ChEMBL ID only
OWPCHSCAPHNHAV-QIPOKPRISA-N,CO[C@@H](/C(C)=C/C=C/C(C)=C/c1coc(C)n1)[C@@H](C)[C@@H]1C[C@H](O)[C@@]2(C)O[C@@H]2/C=C/[C@@H](C)[C@H]2C[C@H](CC(=O)O2)C[C@@H]2O[C@H]2C(=O)O1,CHEMBL379989,,non_drug,ChEMBL ID only
KWVJHCQQUFDPLU-UHFFFAOYSA-N,CCCCCCCCC=CCCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCCC,"1,2-dioleoyloxy-3-(trimethylammonium)propane",,non_drug,IUPAC chemistry name
VVNCNSJFMMFHPL-VKHMYHEASA-N,CC(C)(S)[C@@H](N)C(=O)O,CHEMBL1430,,non_drug,ChEMBL ID only
IADQVXRMSNIUEL-UHFFFAOYSA-N,O=CCc1ccc(O)c(O)c1,"3,4-dihydroxyphenylacetaldehyde",,non_drug,IUPAC chemistry name
PGOGEOISASKDLL-UHFFFAOYSA-N,CC(=O)OCN(CCCC(=O)c1cccnc1)N=O,4-(acetoxymethylnitrosamino)-1-(3-pyridyl)-1-butanone,,non_drug,IUPAC chemistry name
XLCISDOVNFLSGO-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)OC1C(C)C2(O)C(C=C(CO)CC3(O)C(=O)C(C)=CC32)C2C(C)(C)C12O,phorbol-12-myristate,,non_drug,industrial/lab/non-drug chemical
SPVXKVOXSXTJOY-UHFFFAOYSA-N,[SeH2],CHEMBL1235891,,non_drug,ChEMBL ID only
FJTNLJLPLJDTRM-UHFFFAOYSA-N,Nc1ccc2c(n1)[nH]c1ccccc12,"2-amino-9H-pyrido(2,3-b)indole",,non_drug,IUPAC chemistry name
HJBWJAPEBGSQPR-UHFFFAOYSA-N,COc1ccc(C=CC(=O)O)cc1OC,"3-(3,4-dimethoxyphenyl)propenoic acid",,non_drug,IUPAC chemistry name
IYBLVRRCNVHZQJ-UHFFFAOYSA-N,O=c1cc(-c2ccccc2)oc2cccc(O)c12,5-hydroxyflavone,,non_drug,industrial/lab/non-drug chemical
KCWZGJVSDFYRIX-UHFFFAOYSA-N,COC(=O)C(N)CCCN=C(N)N[N+](=O)[O-],NG-Nitroarginine Methyl Ester,,non_drug,industrial/lab/non-drug chemical
MMURVNDSFNJHAM-OWOJBTEDSA-N,N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2)cc1,CHEMBL142304,,non_drug,ChEMBL ID only
JDSRHVWSAMTSSN-UHFFFAOYSA-N,CCCCCC(C=CC=CCCCCCCCC(=O)O)OO,"13-hydroperoxy-9,11-octadecadienoic acid",,non_drug,IUPAC chemistry name
QAQJMLQRFWZOBN-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)OCC(O)C1OC(=O)C(O)=C1O,6-O-palmitoylascorbic acid,,non_drug,industrial/lab/non-drug chemical
UJUDOVXXLPFCGM-UHFFFAOYSA-N,COc1cccc2c1C(=Nc1ncnc3c1ncn3C1CC(O)C(CO)O1)c1[nH]c(O)c3cc4c(c-2c13)OCO4,7-(deoxyadenosin-N(6)-yl)aristolactam I,,non_drug,IUPAC chemistry name
IQIBKLWBVJPOQO-UHFFFAOYSA-N,CC1(C)CCSc2ccc(C#Cc3ccc(C(=O)O)cn3)cc21,CHEMBL1201375,,non_drug,ChEMBL ID only
JKAYAIYRZARNRQ-YTQUADARSA-N,CC(F)(F)c1nnc(N[C@H](c2cn3ncc([C@@H](C4CC4)N4C[C@@H](C(F)(F)F)NC4=O)cc3n2)C2CCC(F)(F)CC2)o1,CHEMBL5592636,,non_drug,ChEMBL ID only
JBSCUHKPLGKXKH-UHFFFAOYSA-N,CCCCCC1OC1CC=CCC=CCC=CCCCC(=O)O,"14,15-epoxy-5,8,11-eicosatrienoic acid",,non_drug,IUPAC chemistry name
PGAUJQOPTMSERF-QWQRBHLCSA-N,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)C=C(C)[C@]4(C)[C@H]3CC[C@]12C,CHEMBL2106880,,non_drug,ChEMBL ID only
OZOMQRBLCMDCEG-VIZOYTHASA-N,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,CHEMBL1201288,,non_drug,ChEMBL ID only
IVLCGFRPPGNALI-UHFFFAOYSA-N,Cc1cc2c(nc1N)[nH]c1ccccc12,"2-amino-3-methyl-9H-pyrido(2,3-b)indole",,non_drug,IUPAC chemistry name
RZFHLOLGZPDCHJ-UHFFFAOYSA-N,CC(C)=CCCC(C)=CCCC(C)=CCCC1(C)CCc2c(C)c(O)c(C)c(C)c2O1,"tocotrienol, alpha",,non_drug,industrial/lab/non-drug chemical
OGBQILNBLMPPDP-UHFFFAOYSA-N,Clc1cc2oc3c(Cl)c(Cl)c(Cl)cc3c2cc1Cl,"2,3,4,7,8-pentachlorodibenzofuran",,non_drug,IUPAC chemistry name
PTDAHAWQAGSZDD-UHFFFAOYSA-N,CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)CC(O)C7(C)CCC56C)C4(C)CO)OC(C(=O)O)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,soyasaponin I,,non_drug,industrial/lab/non-drug chemical
CLXVBVLQKLQNRQ-UHFFFAOYSA-N,COc1cc(OC)c2c(=O)cc(-c3ccc(OC)c(OC)c3)oc2c1,"5,7,3',4'-tetramethylluteolin",,non_drug,IUPAC chemistry name
HFGZFHCWKKQGIS-NOZJJQNGSA-N,C[C@H]([C@](O)(Cn1cncn1)c1ccc(F)cc1F)S(C)(=O)=O,CHEMBL34139,,non_drug,ChEMBL ID only
HKVAMNSJSFKALM-GKUWKFKPSA-N,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,CHEMBL1908360,,non_drug,ChEMBL ID only
VOYSBLXNXXZINO-UHFFFAOYSA-N,OC1c2ccc3c(c2C2OC2C1O)-c1ccccc1C1C=CC=CC31,"benzo(g)chrysene-11,12-dihydrodiol-13,14-epoxide",,non_drug,IUPAC chemistry name
KNSPHZFVYBNOPU-UHFFFAOYSA-N,O=C(CNC(=O)c1ccccc1)NN1C(=O)CSC1c1ccccc1,CHEMBL3357331,,non_drug,ChEMBL ID only
XRUSWEPHMVIRMS-CMDGGOBGSA-N,COc1cc(/C=C/c2ccc(Nc3c4c(nc5ccc(OC)cc35)CCCC4)cc2)cc(OC)c1,CHEMBL4063963,,non_drug,ChEMBL ID only
IBALRBWGSVJPAP-HEHNFIMWSA-N,NC(=O)CCC/N=C(\c1ccc(Cl)cc1)c1cc(F)ccc1O,CHEMBL287631,,non_drug,ChEMBL ID only
BVQVLAIMHVDZEL-UHFFFAOYSA-N,CC(=O)C(=O)c1ccccc1,"1-phenyl-1,2-propanedione",,non_drug,IUPAC chemistry name
VCUVETGKTILCLC-UHFFFAOYSA-N,CC1(C)CCC=[N+]1[O-],"5,5-dimethyl-1-pyrroline-1-oxide",,non_drug,IUPAC chemistry name
MGLDCXPLYOWQRP-UHFFFAOYSA-N,CCCCCC#CCC#CCC#CCC#CCCCC(=O)O,"5,8,11,14-Eicosatetraynoic Acid",,non_drug,IUPAC chemistry name
FQELZLMTAPJJOL-UHFFFAOYSA-N,COc1cc2oc(=O)c(C)c(C)c2cc1OCCCN1CCN(c2ccccc2OC)CC1,CHEMBL1963107,,non_drug,ChEMBL ID only
XASBSYHEEHVCSJ-UHFFFAOYSA-N,CNCCNc1ccc2c3c(nn2CCNCCO)-c2c(O)ccc(O)c2C(=O)c13,CHEMBL24329,,non_drug,ChEMBL ID only
FLOSMHQXBMRNHR-QPJJXVBHSA-N,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,CHEMBL19,,non_drug,ChEMBL ID only
FBTUMDXHSRTGRV-ALTNURHMSA-N,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(C)=N/NC(=O)c1ccccc1)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,CHEMBL1697854,,non_drug,ChEMBL ID only
PDHSAQOQVUXZGQ-JKSUJKDBSA-N,CO[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1,CHEMBL2106853,,non_drug,ChEMBL ID only
FPVKHBSQESCIEP-JQCXWYLXSA-N,OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O,CHEMBL1580,,non_drug,ChEMBL ID only
RVIUMPLAOXSSGN-UHFFFAOYSA-N,CC(C)CN(C)c1nc(N)c(C(=O)N=C(N)N)nc1Cl,5-(N-methyl-N-isobutyl)amiloride,,non_drug,IUPAC chemistry name
XWYBFXIUISNTQG-VKMGZQQJSA-N,C[C@]12CC[C@@H](O)C[C@@H]1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)CC(=O)[C@@H]12,CHEMBL3137670,,non_drug,ChEMBL ID only
YGJTUEISKATQSM-UHFFFAOYSA-N,CCCCCC(=O)C=CC=CCC=CCC=CCCCC(=O)O,"15-keto-5,8,11,13-eicosatetraenoic acid",,non_drug,IUPAC chemistry name
LPPJGTSPIBSYQO-UHFFFAOYSA-N,CC(=O)NC(CSC(Cl)=CCl)C(=O)O,"S-1,2-dichlorovinyl-N-acetylcysteine",,non_drug,IUPAC chemistry name
HWXMVNJHAQBMGN-UHFFFAOYSA-N,Nc1c2c(nc3ccccc13)CCC(C(=O)NCCc1ccccc1)C2,CHEMBL4218238,,non_drug,ChEMBL ID only
BQJRUJTZSGYBEZ-UHFFFAOYSA-N,CCCC(=O)OC1C(C)C2(O)C(C=C(CO)CC3(O)C(=O)C(C)=CC32)C2C(C)(C)C12OC(=O)CCC,"Phorbol 12,13-Dibutyrate",,non_drug,industrial/lab/non-drug chemical
ZFZPJDFBJFHYIV-UHFFFAOYSA-N,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,CHEMBL35057,,non_drug,ChEMBL ID only
GCQYYIHYQMVWLT-HQNLTJAPSA-N,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1/C=C/Br,CHEMBL70046,,non_drug,ChEMBL ID only
XUFUYOGWFZSHGE-UHFFFAOYSA-N,CC(C)c1cc(C(=O)O)c(O)c(C(C)C)c1,"copper bis(3,5-diisopropylsalicylate)",,non_drug,IUPAC chemistry name
XWDAZJYJVQULHQ-UHFFFAOYSA-N,O=Cc1c(-c2nc(NCCC3CCCC3)c3ccccc3n2)[nH]c2ccccc12,CHEMBL5560184,,non_drug,ChEMBL ID only
JQXXHWHPUNPDRT-WLSIYKJHSA-N,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,CHEMBL374478,,non_drug,ChEMBL ID only
ZROUQTNYPCANTN-UHFFFAOYSA-N,COc1ccc(CCN(C)CCCC2(c3ccc(OC)c(OC)c3)S(=O)(=O)CCCS2(=O)=O)cc1OC,CHEMBL125737,,non_drug,ChEMBL ID only
HLMBXBGDBBCYII-UHFFFAOYSA-N,COc1ccc(CCCOC(Cn2ccnc2)c2ccc(OC)cc2)cc1,1-(2-(3-(4-methoxyphenyl)propoxy)-4-methoxyphenylethyl)-1H-imidazole,,non_drug,IUPAC chemistry name
SMEROWZSTRWXGI-XBNKRGGSSA-N,CC(CCC(=O)O)C1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL3137668,,non_drug,ChEMBL ID only
